epoch,train_total_loss,train_gender_loss,train_age_loss,train_gender_accuracy,train_age_mae,train_age_rmse,val_total_loss,val_gender_loss,val_age_loss,val_gender_accuracy,val_age_mae,val_age_rmse
1,13.416341343488126,0.6441449959185572,12.772196338741844,0.6857711082986802,13.262762255114874,17.996877106304666,12.301759626761434,0.4708252064370237,11.830934414011852,0.7828410689170183,12.320272539570697,15.943398320962732
2,10.631530534866913,0.524774788621177,10.106755740300718,0.747785210630989,10.592997898857481,14.54088761953101,12.755920896785002,0.48696319957993367,12.26895768317157,0.7760900140646976,12.758433410387,17.84265946093888
3,9.660408083758748,0.49401467920197417,9.166393408082474,0.7622491412041222,9.649729502766485,13.49522195743081,8.70922233458142,0.4041288529351123,8.30509349592292,0.8154711673699016,8.78359592185577,12.478561157499094
4,8.921963684699538,0.4474886767308018,8.474475016266616,0.7911167359730007,8.954558161968478,12.530013928508897,8.548010959839855,0.38409481188583644,8.163916136477399,0.8351617440225035,8.64572856060731,11.698448747954489
5,8.532824822003231,0.4119965142175804,8.120828319858889,0.8081118543964322,8.598971223253558,12.032198920619738,7.813439724113368,0.3644140041578671,7.449025704589071,0.8312236286919831,7.9223912106284615,11.20415657974714
6,8.245684417614719,0.40329644588495056,7.842387964674773,0.8159464834568794,8.320244104429861,11.614563552288493,7.689408899460161,0.38170608111071685,7.307702804919536,0.8354430379746836,7.779230976775393,10.858444198388849
7,7.910143895684606,0.38227470677584197,7.527869193138527,0.8248056409329235,8.004355067881482,11.244581472648102,7.3217139371504425,0.32755936001926533,6.9941545899574935,0.8630098452883262,7.470337695243825,10.45690426670985
8,7.823645609121875,0.3680973527179031,7.455548260660676,0.8328813355029229,7.932850743621769,11.123646062037032,8.013899123651905,0.33773620935515847,7.676162928435034,0.859915611814346,8.153164926091662,11.463898036226366
9,7.593734674827894,0.36813202071260287,7.225602672751397,0.8352317242210571,7.700897372207913,10.889089545404527,7.630238760775152,0.35104464884381087,7.279194090101454,0.849789029535865,7.755060728692807,10.720933220731009
10,7.492084841497451,0.35492401610538366,7.137160839629577,0.8437292834327729,7.612230943583137,10.733505037860837,7.7096690675545005,0.3161331768109661,7.393535889251322,0.8646976090014065,7.872393931886482,10.870559436962289
11,7.374346461296369,0.3496175060229542,7.024728951356169,0.8446332790935936,7.499090308386702,10.553507273972324,6.804617211654384,0.32828879181175125,6.47632845464135,0.8621659634317862,6.945879453076928,10.118508411813808
12,7.27394541925083,0.3526428275581281,6.9213025819498775,0.8409570300729223,7.396074099055913,10.430045357746875,6.8078592820844905,0.30809532380892085,6.499763952059417,0.8773558368495077,6.97140263424644,10.107061004438856
13,7.313421148378222,0.350349182988969,6.963071986692533,0.8406556981859821,7.437568266827268,10.490569283242806,7.400496728846125,0.3008961846473012,7.0996005537137705,0.8779184247538678,7.56994999752769,11.262278270563273
14,7.11166927122347,0.3338969089546579,6.777772356198967,0.8507804495871754,7.250584805298403,10.238619733279442,7.104898777356798,0.3073493848705426,6.7975493963593,0.8717299578059071,7.268387347300512,10.683397323933125
15,7.008256212795563,0.3295542858704904,6.678701932913197,0.8527089736635931,7.152192169982142,10.116393050444593,7.469474461712415,0.29182726328383013,7.177647226872827,0.8742616033755274,7.650469807599332,10.829195087573487
16,6.991360522980415,0.3280272604324557,6.663333276379556,0.8524076417766528,7.137512545441084,10.098763700843337,7.307369526998571,0.30966090811874963,6.997708620267243,0.8739803094233474,7.470151134549985,10.826975901085884
