epoch,train_total_loss,train_gender_loss,train_age_loss,train_gender_accuracy,train_age_mae,train_age_rmse,val_total_loss,val_gender_loss,val_age_loss,val_gender_accuracy,val_age_mae,val_age_rmse
14,7.385169197923486,0.35777541511274913,7.027393786578011,0.8386669077321762,7.503273419012523,10.594172479825565,7.792100821332757,0.3447910474993173,7.447309766573578,0.8452883263009845,7.920706975107958,11.510745957257859
15,7.298346572749073,0.3602700568212492,6.938076516182867,0.8336045320315796,7.412439587591412,10.48904591311947,8.08237777500716,0.33012184147761003,7.752255906803867,0.8489451476793249,8.224644296380538,12.014494992899259
16,7.13991566663595,0.34447213510762054,6.795443527321916,0.8440306153197131,7.267875970254099,10.26754604304493,7.703915785133587,0.34544638906685443,7.358469394893083,0.8405063291139241,7.834221454947642,11.201213893368154
17,7.076837551397649,0.34211488479136243,6.734722669032788,0.8458988730187429,7.206834475716652,10.261800094258827,7.7217074561890335,0.33592348518753856,7.385783967287732,0.8441631504922644,7.861692018146757,11.062358905152802
18,6.941524625277135,0.3451784031232945,6.596346226047738,0.8429458205267282,7.067849637371057,10.001644954913575,7.90090863594023,0.3107279237564103,7.590180714656867,0.8655414908579465,8.0629258511271,11.73843270139752
19,6.7535539702481735,0.3300753514002498,6.423478615633842,0.8505996504550112,6.894309437067307,9.760810057948943,7.694905225804754,0.32072255570341934,7.374182676162397,0.8613220815752461,7.850258768459915,11.150079523536425
20,6.724891428618982,0.32985786361647784,6.395033557268592,0.8527692400409811,6.866207803530668,9.682481370727041,7.562979948470361,0.30988077968149413,7.253099158511048,0.8644163150492264,7.725757393924161,11.211372180930704
21,6.624054109655782,0.32399059260314667,6.300063517887812,0.8524076417766528,6.771486837667216,9.582176916262872,7.588572179952586,0.32311823680766355,7.265453941946124,0.8585091420534459,7.741448335070818,11.118663721894098
22,6.567871252609508,0.31890412253223666,6.248967125482904,0.8575905502320256,6.719673013741734,9.537098160755198,7.425520251203019,0.30303870891384604,7.122481508965901,0.870323488045007,7.598010605867066,10.925307963593745
23,6.4877088849701,0.3206092193359019,6.167099686159777,0.8577110829868017,6.637286173171551,9.41415333830967,7.727320068563254,0.34765626227302393,7.379663822587197,0.849507735583685,7.856569752109705,11.127870015806955
24,6.416940846624509,0.31460823476914435,6.102332602442119,0.859097209666727,6.573440257488391,9.34062447693486,7.51204759246354,0.3335812069108885,7.178466422916633,0.8523206751054853,7.656047193309929,11.08350020371628
25,6.290652505673128,0.3094556244524738,5.981196879277298,0.8582534803832942,6.45200326519878,9.133993264981722,7.379175089850875,0.32717646128182337,7.0519986223738576,0.8635724331926864,7.526633690513472,10.943631818890266
26,6.1366179167437656,0.30600705385506277,5.830610855875916,0.8627734586873983,6.301480470008002,8.909803002810557,7.411417312997639,0.3068336885102858,7.104583606907755,0.8717299578059071,7.577972369187324,10.967822666846965
27,6.135098501017043,0.3077406966056903,5.82735780369831,0.8597601398179956,6.2998666753535,8.923128026850009,7.472777122787282,0.30494705567715374,7.16783007958435,0.8672292545710267,7.646113695877011,11.131566112188496
28,6.088524223616848,0.30503917564817284,5.783485034587894,0.8644609172542639,6.254945721784624,8.818909118044647,7.502818256490844,0.30313854298846465,7.199679696610206,0.870042194092827,7.676228716671886,11.17157847713899
29,5.95290825534081,0.2971557689705946,5.655752474063489,0.8681974326523233,6.1281015169323805,8.671726138903821,7.526999094784679,0.32953753796643176,7.197461544578756,0.8618846694796062,7.673514360516383,10.968451448249711
30,5.999142825118544,0.29829549015857915,5.700847333948773,0.8665099740854577,6.174917021173038,8.685454337924272,7.517225948768326,0.3107684877519031,7.206457422151847,0.8618846694796062,7.684880364226222,10.893280507220615
