epoch,train_total_loss,train_gender_loss,train_age_loss,train_gender_accuracy,train_age_mae,train_age_rmse,val_total_loss,val_gender_loss,val_age_loss,val_gender_accuracy,val_age_mae,val_age_rmse
1,7.13550688461334,0.6111329631636445,13.048747830025105,0.7050563490628579,13.539133113625898,18.359309637711572,5.924417194736658,0.45850486064594337,10.93182470533583,0.7794655414908579,11.416480685420513,16.54556418533223
2,5.541362956226436,0.4638885296447895,10.15494885189167,0.7826794431386729,10.640658226695981,14.791733416684945,5.361950481323586,0.42524219932435436,9.873416553770943,0.7985935302390998,10.357502122066192,14.894690197000799
3,5.0584752014659955,0.4204643264063543,9.276021782243934,0.8039534743566564,9.7584807775784,13.602311434371785,4.751187940723618,0.3852823459146395,8.731811195620336,0.8177215189873418,9.212831418323114,12.991634621745344
4,4.734710936562706,0.38114353214782737,8.707134773005185,0.8221539203278491,9.188300925956987,12.94682503971498,4.882322363041959,0.4084806187830226,8.947683513013622,0.8090014064697609,9.428400885773778,13.592255829198965
5,4.507788532244206,0.3536687511240158,8.308239572555255,0.8390285059965046,8.787402050768009,12.403788674977712,4.460892783136811,0.3558512106558777,8.210083115654152,0.8421940928270042,8.688625029873748,12.570693246724536
6,4.37553604945333,0.3415255275110594,8.068021044222203,0.842765021394564,8.54732708335246,12.137672297420307,4.397303877265812,0.33396687244396506,8.126674005049694,0.8551336146272855,8.605582502019054,12.042925890667483
7,4.205777906993626,0.3331579924840317,7.7452398193095915,0.8480684626047128,8.223970424587957,11.657633596368157,4.215166645345138,0.3333669040189681,7.763599432235696,0.8542897327707454,8.239327020014724,11.901089626861879
8,4.0810467092209075,0.31428416569668455,7.533525078764935,0.8560838907973242,8.010004367620311,11.34838441960716,4.72721191197005,0.32080112120605553,8.81282155671368,0.8585091420534459,9.290438598117747,13.45514308322567
9,3.9419378352224133,0.3005952525394257,7.282685154982849,0.862351594045682,7.757411492623078,11.048769899753276,4.248678882078447,0.3380614420365013,7.821234901846712,0.8481012658227848,8.297703352658557,11.959105530592998
10,3.8422160129941396,0.2984837369994115,7.087464563398143,0.8654854456698607,7.5624657424414545,10.792472063379336,4.39288268096001,0.31783872836920446,8.15008787887509,0.8571026722925457,8.626617783601441,12.004823983957959
11,3.7727331507955286,0.2912548142294768,6.962956649862117,0.8690411619357561,7.437769223874555,10.53982279879387,4.016208732111377,0.30758105661463303,7.417255357347964,0.8616033755274262,7.895360941826543,11.155656300438672
12,3.6812309805569408,0.2872827337281452,6.787896465667512,0.8697040920870246,7.262785089502339,10.331631278604219,4.031388364193644,0.30874517572580007,7.445286407685313,0.8686357243319268,7.920262796265163,11.463560525551117
13,3.590850033481607,0.28558138457145943,6.610537318089035,0.8716928825408304,7.084083275273977,10.115086057385755,3.9897056198656644,0.30933064259221954,7.360749922858345,0.8720112517580872,7.8360039733800875,11.131519509851795
14,3.521399434304098,0.27990379989711156,6.482991284461405,0.8759115289579943,6.956989692260838,9.902447975988926,3.925598950124491,0.3144654934081012,7.2222669236603,0.8683544303797468,7.698175555308325,10.944608700540488
15,3.4615454460249335,0.2722240561598185,6.378642778402929,0.8778400530344121,6.851334707880511,9.721776152123184,3.940513539347803,0.29919268574392743,7.282641713428095,0.8736990154711674,7.757776724470651,11.20716030171997
16,3.375320019345814,0.2652420219558636,6.220156002711382,0.8813355029229193,6.6923138789685765,9.517045385926776,3.9467456919566826,0.30038933594686235,7.2927126909945414,0.8739803094233474,7.766610473117748,11.334735149492944
17,3.3463701456830104,0.2583804666620622,6.175979356800807,0.8847104200566503,6.646410634761505,9.487263886661736,3.9002911516718055,0.2958061414345072,7.2089700001369215,0.8781997187060478,7.686397547124978,10.821644906051102
18,3.2076767244426927,0.25665932886209525,5.902034788057572,0.8858554812270234,6.3727580284128305,9.119296491530898,3.944423962578324,0.31505934130793384,7.258729304543024,0.8751054852320675,7.7356710999994505,10.98535749360314
19,3.1790982272952144,0.2491451721973634,5.859906103255656,0.8889290664738143,6.330539138509791,9.008319538739983,3.8721273961449474,0.32581257370789174,7.092629656409413,0.868917018284107,7.566809657186731,10.874554733514168
20,3.142131959250411,0.24749467483784143,5.7892745576140205,0.8913397215693365,6.260206982232071,8.924976422212632,3.8815093351651178,0.29352582300765606,7.175967025756836,0.8767932489451477,7.650925674116561,11.001844915973775
21,3.1229564636516463,0.2486271453262604,5.748658637015375,0.8905562586632918,6.217793236314471,8.826848109617947,3.847800717038612,0.29067504290287,7.114251329660751,0.8779184247538678,7.5879044373159505,11.074300338937412
22,3.0489881003318957,0.23956816451700258,5.618839867197066,0.8944735731935154,6.087447545372225,8.657296599942152,4.001964953646546,0.29876753170614334,7.406394828120364,0.8807313642756681,7.88060170963679,11.490577907598997
23,3.0338429452310685,0.24128716563072802,5.5851115680104435,0.8944133068161273,6.054522018050987,8.606063116569786,3.875801714965563,0.3138247176983856,7.123953990158317,0.8759493670886076,7.597985904226826,10.807183826542435
24,2.9476481724021046,0.23296196364912095,5.42937242851862,0.8968842282890376,5.897971290795747,8.396020197301414,3.801124869989108,0.29647441629619037,7.00930094953663,0.8810126582278481,7.484009317003725,10.691795126782266
25,2.9164556553327445,0.23592618723491257,5.361058919862131,0.8991743506297837,5.829990837333043,8.280180594296988,3.8452046002684432,0.2966760547100743,7.097057067023384,0.8818565400843882,7.5712522096271755,10.922502509380973
26,2.8414646697103283,0.22334114656338158,5.236247061102556,0.902850599650455,5.704877948226473,8.111728686563344,3.853464998709334,0.30803566876007704,7.09085862069861,0.8781997187060478,7.566593497446653,10.916395308385068
27,2.805038323161299,0.22600041707665697,5.15807581855973,0.9019466039896342,5.626245990523966,7.987546929461225,3.8389684202298837,0.29683553701379295,7.0842657835004035,0.8796061884669479,7.558018362740089,10.790129096829066
28,2.7911758439231793,0.2241938842871029,5.133963936959929,0.9014644729705298,5.601794234869931,7.956898195712907,3.9578469040356943,0.324640867093109,7.266412054939109,0.8776371308016878,7.739745934938412,11.157954752653492
29,2.737639906033824,0.222325630773384,5.030628553417056,0.9038148616886639,5.497422175504254,7.812135550356944,3.807205838258424,0.30260248641927534,7.009206720612387,0.8866385372714487,7.480254815768257,10.95637539431299
