epoch,train_total_loss,train_gender_loss,train_age_loss,train_gender_accuracy,train_age_mae,train_age_rmse,val_total_loss,val_gender_loss,val_age_loss,val_gender_accuracy,val_age_mae,val_age_rmse
1,13.525184895445737,0.5359295493826218,12.989255338559653,0.7474785207321629,13.478821057912715,18.447752870900437,10.98041055306436,0.4991117370279529,10.48129873476954,0.7541490857946554,10.965690104166667,15.815441456246484
2,10.030995964563607,0.42092491883826433,9.610071029697918,0.8108164197069688,10.093720928944691,14.356849835530015,10.108139300983499,0.42073024948941,9.687409106387367,0.7949367088607595,10.1717906066637,13.757140577430997
3,8.870270582172259,0.3778787768951405,8.49239177931064,0.8367575644378035,8.971972362005472,12.857418642620603,8.904533975872141,0.3855399556300811,8.518994025540252,0.8309423347398031,8.996326881118968,12.639687550535172
4,8.286771723348613,0.3617720659519941,7.924999667684499,0.8413232059104304,8.403709477803947,12.071719348485109,8.447686915390937,0.3862764268736296,8.061410451907816,0.8286919831223629,8.539269830674227,12.076167149810951
5,7.875788515048431,0.340912467202199,7.534876042808052,0.8521977337815964,8.011425421899279,11.596298785168731,7.978828670807529,0.34803923850488727,7.630789412325445,0.8461322081575247,8.106599724577784,11.894188333792968
6,7.711796640503705,0.33023697345025144,7.3815596607461424,0.8563068111069605,7.857499060038834,11.361358498350446,7.8062058332097175,0.37005265040739677,7.436153104704308,0.8374120956399438,7.909069566686445,11.595732780144605
7,7.384064585652045,0.3183293864925727,7.06573519366114,0.8611629934005728,7.540201249120838,10.943870171637617,7.980804382731979,0.39987347322174266,7.580930872674397,0.8149085794655415,8.055218686131989,11.549711217723864
8,7.21766285850187,0.30559196570952407,6.9120709017443,0.8661021873573237,7.385669327463055,10.72163824998209,7.443165930145736,0.3194710500548828,7.123694868932796,0.8520393811533052,7.5984010591788635,11.02246555094222
9,7.028229856710775,0.2998848777158132,6.728344982579701,0.8690491013987465,7.202119054846957,10.458400257566502,7.274796446197982,0.3109996038901655,6.963796847647923,0.8559774964838256,7.438336443465135,10.539148031279472
10,6.931376088696202,0.28971502112752495,6.641661058014319,0.8726601087452787,7.115455639791317,10.304006174684757,7.409267587836114,0.3250570599288377,7.084210536650968,0.8559774964838256,7.5576768062285735,11.13435237764933
