epoch,train_total_loss,train_gender_loss,train_age_loss,train_gender_accuracy,train_age_mae,train_age_rmse,val_total_loss,val_gender_loss,val_age_loss,val_gender_accuracy,val_age_mae,val_age_rmse
1,14.163414597820218,0.6642120669520742,13.499202533720315,0.6699210510456216,13.989343601232095,18.940725361047868,11.983221094584835,0.48760012082242093,11.495621038187405,0.7642756680731364,11.984843176561402,16.56690835498186
2,11.174800945450498,0.5018919679798571,10.672908959032103,0.7589947568251673,11.1608819174722,15.212024868471367,10.5714816615216,0.45290006761309465,10.11858155884991,0.7870604781997187,10.60249028588146,15.284310196682119
3,9.910266065600409,0.4560214295091562,9.454244642097336,0.7864762249141204,9.93797912395346,13.753162834546517,9.98251353772213,0.43432840633660597,9.548185099294585,0.809845288326301,10.03191921486298,14.535436985637569
4,9.31386256190656,0.42468951592851717,8.88917305467645,0.8001566925812089,9.371371008809131,13.09405346677491,9.220350608879336,0.41512149942910453,8.805229155356706,0.8118143459915612,9.287634079902316,13.211779546639717
5,8.782159610746682,0.39824157831847457,8.383918027797918,0.8148616886638944,8.863218108978208,12.440667344021763,9.470118221653161,0.40625419859812395,9.063864008585613,0.810970464135021,9.548455638858671,12.886032748157774
6,8.407458488616317,0.3770639997583857,8.03039446488029,0.8226963177243416,8.507879416866299,11.96133453609002,8.811290062261868,0.37312280090549327,8.438167193770912,0.8309423347398031,8.916496399183314,12.396015172140725
7,8.126922344188682,0.3588554996794835,7.768066846217269,0.8375218465618032,8.245749899860115,11.66594179571683,8.69423864018565,0.35527304324587355,8.338965564840453,0.8441631504922644,8.818729182805358,12.206272881330442
8,7.8291866519111615,0.34688143436181523,7.482305212721488,0.8433676851684445,7.957909109018699,11.322620503334512,8.162609144873425,0.3396423575831197,7.822966783794505,0.850351617440225,8.300320559044259,11.995144648243974
9,7.566322316544645,0.32860093261560064,7.237721367511095,0.8502380521906828,7.713139345192862,11.014295400997758,9.13804644679889,0.3450258439687066,8.793020573011095,0.8472573839662447,9.2693571409931,13.43143221406657
10,7.427915595822543,0.328360505168149,7.099555088527838,0.8487916591333695,7.5732890664579235,10.778083448483855,8.082384534425373,0.34469847434767525,7.737686055823217,0.8430379746835444,8.215493486836323,11.743371525339818
11,7.259617295481014,0.3112020094147687,6.948415308872844,0.8574097510998614,7.422217326376039,10.577168119487181,8.002574221293132,0.3402545392429443,7.662319668905309,0.8514767932489451,8.14016112422809,11.683017404741838
12,6.988746775775018,0.30317880304950434,6.685567969720675,0.8614475983848611,7.1593767974344065,10.231099609266073,7.8041653572758545,0.31800795931018017,7.486157407371639,0.8585091420534459,7.961211355560775,11.342199117592427
